,user_id,created_at,text,label,tweet_tokens,tweet_tokens_fdist,tweet_tokens_WSW,tweet_normalized,tweet_tokens_stemmed
160,1.38e+18,3/29/2021,bingat pandemi covid belum berakhir mari disiplin patuhi protokol kesehatan untuk mencegah penularan virus coronaxexxa,1,"['bingat', 'pandemi', 'covid', 'belum', 'berakhir', 'mari', 'disiplin', 'patuhi', 'protokol', 'kesehatan', 'untuk', 'mencegah', 'penularan', 'virus', 'coronaxexxa']",<FreqDist with 15 samples and 15 outcomes>,"['bingat', 'pandemi', 'covid', 'mari', 'disiplin', 'patuhi', 'protokol', 'kesehatan', 'mencegah', 'penularan', 'virus', 'coronaxexxa']","['bingat', 'pandemi', 'covid', 'mari', 'disiplin', 'patuhi', 'protokol', 'kesehatan', 'mencegah', 'penularan', 'virus', 'coronaxexxa']","['bingat', 'pandemi', 'covid', 'mari', 'disiplin', 'patuh', 'protokol', 'sehat', 'cegah', 'tular', 'virus', 'coronaxexxa']"
161,1.38e+18,3/29/2021,bselamat malam sobat diskom lansia di desa suka rukun mengikuti vaksinasi covid,1,"['bselamat', 'malam', 'sobat', 'diskom', 'lansia', 'di', 'desa', 'suka', 'rukun', 'mengikuti', 'vaksinasi', 'covid']",<FreqDist with 12 samples and 12 outcomes>,"['bselamat', 'malam', 'sobat', 'diskom', 'lansia', 'desa', 'suka', 'rukun', 'mengikuti', 'vaksinasi', 'covid']","['selamat', 'malam', 'sobat', 'diskom', 'lansia', 'desa', 'suka', 'rukun', 'mengikuti', 'vaksinasi', 'covid']","['selamat', 'malam', 'sobat', 'diskom', 'lansia', 'desa', 'suka', 'rukun', 'ikut', 'vaksinasi', 'covid']"
162,1.38e+18,3/29/2021,bpenutupan sekolah hanya berlaku untuk yang terdapat kasus covid,-1,"['bpenutupan', 'sekolah', 'hanya', 'berlaku', 'untuk', 'yang', 'terdapat', 'kasus', 'covid']",<FreqDist with 9 samples and 9 outcomes>,"['bpenutupan', 'sekolah', 'berlaku', 'covid']","['bpenutupan', 'sekolah', 'berlaku', 'covid']","['bpenutupan', 'sekolah', 'laku', 'covid']"
163,1.38e+18,3/29/2021,bsebanyak warga lanjut usia lansia di desa sukarukun kecamatan sukatani kabupaten bekas mengikuti vaksinasi covxexxa,1,"['bsebanyak', 'warga', 'lanjut', 'usia', 'lansia', 'di', 'desa', 'sukarukun', 'kecamatan', 'sukatani', 'kabupaten', 'bekas', 'mengikuti', 'vaksinasi', 'covxexxa']",<FreqDist with 15 samples and 15 outcomes>,"['bsebanyak', 'warga', 'usia', 'lansia', 'desa', 'sukarukun', 'kecamatan', 'sukatani', 'kabupaten', 'bekas', 'mengikuti', 'vaksinasi', 'covxexxa']","['bsebanyak', 'warga', 'usia', 'lansia', 'desa', 'sukarukun', 'kecamatan', 'sukatani', 'kabupaten', 'bekas', 'mengikuti', 'vaksinasi', 'covxexxa']","['bsebanyak', 'warga', 'usia', 'lansia', 'desa', 'sukarukun', 'camat', 'sukatani', 'kabupaten', 'bekas', 'ikut', 'vaksinasi', 'covxexxa']"
164,1.38e+18,3/29/2021,bkordinator vaksinasi desa sukarukun mintarsih mengatakan vaksinasi covid untuk warga lanjut usia mendapat priorxexxa,1,"['bkordinator', 'vaksinasi', 'desa', 'sukarukun', 'mintarsih', 'mengatakan', 'vaksinasi', 'covid', 'untuk', 'warga', 'lanjut', 'usia', 'mendapat', 'priorxexxa']",<FreqDist with 13 samples and 14 outcomes>,"['bkordinator', 'vaksinasi', 'desa', 'sukarukun', 'mintarsih', 'vaksinasi', 'covid', 'warga', 'usia', 'priorxexxa']","['bkordinator', 'vaksinasi', 'desa', 'sukarukun', 'mintarsih', 'vaksinasi', 'covid', 'warga', 'usia', 'priorxexxa']","['bkordinator', 'vaksinasi', 'desa', 'sukarukun', 'mintarsih', 'vaksinasi', 'covid', 'warga', 'usia', 'priorxexxa']"
165,1.38e+18,3/29/2021,bvaksinasi untuk para lansia ungkap mintarsih dilakukan agar mereka memiliki imun yang kuat sehingga terhindar darxexxa,1,"['bvaksinasi', 'untuk', 'para', 'lansia', 'ungkap', 'mintarsih', 'dilakukan', 'agar', 'mereka', 'memiliki', 'imun', 'yang', 'kuat', 'sehingga', 'terhindar', 'darxexxa']",<FreqDist with 16 samples and 16 outcomes>,"['bvaksinasi', 'lansia', 'mintarsih', 'memiliki', 'imun', 'kuat', 'terhindar', 'darxexxa']","['bvaksinasi', 'lansia', 'mintarsih', 'memiliki', 'imun', 'kuat', 'terhindar', 'darxexxa']","['bvaksinasi', 'lansia', 'mintarsih', 'milik', 'imun', 'kuat', 'hindar', 'darxexxa']"
166,1.38e+18,3/29/2021,bcegah penyebaran covid di samuda kotaini yang dilakukan marnitxcxasamuda,1,"['bcegah', 'penyebaran', 'covid', 'di', 'samuda', 'kotaini', 'yang', 'dilakukan', 'marnitxcxasamuda']",<FreqDist with 9 samples and 9 outcomes>,"['bcegah', 'penyebaran', 'covid', 'samuda', 'kotaini', 'marnitxcxasamuda']","['bcegah', 'penyebaran', 'covid', 'samuda', 'kotaini', 'marnitxcxasamuda']","['bcegah', 'sebar', 'covid', 'samuda', 'kotaini', 'marnitxcxasamuda']"
167,1.38e+18,3/29/2021,bpunya bisa vaksin gratis loh mama pocin ceritaku vaksin covid di puskesmas dan tips ama,1,"['bpunya', 'bisa', 'vaksin', 'gratis', 'loh', 'mama', 'pocin', 'ceritaku', 'vaksin', 'covid', 'di', 'puskesmas', 'dan', 'tips', 'ama']",<FreqDist with 14 samples and 15 outcomes>,"['bpunya', 'vaksin', 'gratis', 'mama', 'pocin', 'ceritaku', 'vaksin', 'covid', 'puskesmas', 'tips', 'ama']","['bpunya', 'vaksin', 'gratis', 'mama', 'pocin', 'ceritaku', 'vaksin', 'covid', 'puskesmas', 'tips', 'ama']","['bpunya', 'vaksin', 'gratis', 'mama', 'pocin', 'cerita', 'vaksin', 'covid', 'puskesmas', 'tips', 'ama']"
168,1.38e+18,3/29/2021,brt saran saya kepada saudara moeldoko lebih baik fokus membantu bapak presiden menangani covid dan perbaikan ekonomixexxa,-1,"['brt', 'saran', 'saya', 'kepada', 'saudara', 'moeldoko', 'lebih', 'baik', 'fokus', 'membantu', 'bapak', 'presiden', 'menangani', 'covid', 'dan', 'perbaikan', 'ekonomixexxa']",<FreqDist with 17 samples and 17 outcomes>,"['saran', 'saudara', 'moeldoko', 'fokus', 'membantu', 'presiden', 'menangani', 'covid', 'perbaikan', 'ekonomixexxa']","['saran', 'saudara', 'moeldoko', 'fokus', 'membantu', 'presiden', 'menangani', 'covid', 'perbaikan', 'ekonomixexxa']","['saran', 'saudara', 'moeldoko', 'fokus', 'bantu', 'presiden', 'tangan', 'covid', 'baik', 'ekonomixexxa']"
169,1.38e+18,3/29/2021,brt gejala serius long covid tapi jarang dilaporkan,-1,"['brt', 'gejala', 'serius', 'long', 'covid', 'tapi', 'jarang', 'dilaporkan']",<FreqDist with 8 samples and 8 outcomes>,"['gejala', 'serius', 'long', 'covid', 'jarang', 'dilaporkan']","['gejala', 'serius', 'long', 'covid', 'jarang', 'dilaporkan']","['gejala', 'serius', 'long', 'covid', 'jarang', 'lapor']"
170,1.38e+18,3/29/2021,bsurvei angkatan kerja nasional sakernas mencatat pandemi covid menyebabkan pendapatan juta pengusahaxexxa,-1,"['bsurvei', 'angkatan', 'kerja', 'nasional', 'sakernas', 'mencatat', 'pandemi', 'covid', 'menyebabkan', 'pendapatan', 'juta', 'pengusahaxexxa']",<FreqDist with 12 samples and 12 outcomes>,"['bsurvei', 'angkatan', 'kerja', 'nasional', 'sakernas', 'mencatat', 'pandemi', 'covid', 'menyebabkan', 'pendapatan', 'juta', 'pengusahaxexxa']","['bsurvei', 'angkatan', 'kerja', 'nasional', 'sakernas', 'mencatat', 'pandemi', 'covid', 'menyebabkan', 'pendapatan', 'juta', 'pengusahaxexxa']","['bsurvei', 'angkat', 'kerja', 'nasional', 'sakernas', 'catat', 'pandemi', 'covid', 'sebab', 'dapat', 'juta', 'pengusahaxexxa']"
171,1.38e+18,3/29/2021,bkasus sembuh covid di kota denpasar melejit di angka xcxaorang,1,"['bkasus', 'sembuh', 'covid', 'di', 'kota', 'denpasar', 'melejit', 'di', 'angka', 'xcxaorang']",<FreqDist with 9 samples and 10 outcomes>,"['bkasus', 'sembuh', 'covid', 'kota', 'denpasar', 'melejit', 'angka', 'xcxaorang']","['bkasus', 'sembuh', 'covid', 'kota', 'denpasar', 'melejit', 'angka', 'xcxaorang']","['bkasus', 'sembuh', 'covid', 'kota', 'denpasar', 'lejit', 'angka', 'xcxaorang']"
172,1.38e+18,3/29/2021,bpos silawan memberikan sosialisasi pencegahan covid di dusun adubitin desa silawan,1,"['bpos', 'silawan', 'memberikan', 'sosialisasi', 'pencegahan', 'covid', 'di', 'dusun', 'adubitin', 'desa', 'silawan']",<FreqDist with 10 samples and 11 outcomes>,"['bpos', 'silawan', 'sosialisasi', 'pencegahan', 'covid', 'dusun', 'adubitin', 'desa', 'silawan']","['bpos', 'silawan', 'sosialisasi', 'pencegahan', 'covid', 'dusun', 'adubitin', 'desa', 'silawan']","['bpos', 'silawan', 'sosialisasi', 'cegah', 'covid', 'dusun', 'adubitin', 'desa', 'silawan']"
173,1.38e+18,3/29/2021,brt persentase ini naik menjadi persen untuk usia lanjut yaitu orang yang berusia di atas dus seseorang dengan gexexxa,-1,"['brt', 'persentase', 'ini', 'naik', 'menjadi', 'persen', 'untuk', 'usia', 'lanjut', 'yaitu', 'orang', 'yang', 'berusia', 'di', 'atas', 'dus', 'seseorang', 'dengan', 'gexexxa']",<FreqDist with 19 samples and 19 outcomes>,"['persentase', 'persen', 'usia', 'orang', 'berusia', 'dus', 'gexexxa']","['persentase', 'persen', 'usia', 'orang', 'berusia', 'dus', 'gexexxa']","['persentase', 'persen', 'usia', 'orang', 'usia', 'dus', 'gexexxa']"
174,1.38e+18,3/29/2021,bsebanyak personil polri ikuti vaksinasi covid,1,"['bsebanyak', 'personil', 'polri', 'ikuti', 'vaksinasi', 'covid']",<FreqDist with 6 samples and 6 outcomes>,"['bsebanyak', 'personil', 'polri', 'ikuti', 'vaksinasi', 'covid']","['bsebanyak', 'personil', 'polri', 'ikuti', 'vaksinasi', 'covid']","['bsebanyak', 'personil', 'polri', 'ikut', 'vaksinasi', 'covid']"
175,1.38e+18,3/29/2021,brt apa gejala spesifik penyintas covid yang berisiko mengalami pasc ada lima gejala kerap merasa fatigue sakit kepxexxa,1,"['brt', 'apa', 'gejala', 'spesifik', 'penyintas', 'covid', 'yang', 'berisiko', 'mengalami', 'pasc', 'ada', 'lima', 'gejala', 'kerap', 'merasa', 'fatigue', 'sakit', 'kepxexxa']",<FreqDist with 17 samples and 18 outcomes>,"['gejala', 'spesifik', 'penyintas', 'covid', 'berisiko', 'mengalami', 'pasc', 'gejala', 'kerap', 'fatigue', 'sakit', 'kepxexxa']","['gejala', 'spesifik', 'penyintas', 'covid', 'berisiko', 'mengalami', 'pasc', 'gejala', 'kerap', 'fatigue', 'sakit', 'kepxexxa']","['gejala', 'spesifik', 'sintas', 'covid', 'risiko', 'alami', 'pasc', 'gejala', 'kerap', 'fatigue', 'sakit', 'kepxexxa']"
176,1.38e+18,3/29/2021,brt serba salah jadi cowo ramah dikira buaya jaga jarak disangka korona,-1,"['brt', 'serba', 'salah', 'jadi', 'cowo', 'ramah', 'dikira', 'buaya', 'jaga', 'jarak', 'disangka', 'korona']",<FreqDist with 12 samples and 12 outcomes>,"['serba', 'salah', 'cowo', 'ramah', 'buaya', 'jaga', 'jarak', 'disangka', 'korona']","['serba', 'salah', 'cowo', 'ramah', 'buaya', 'jaga', 'jarak', 'disangka', 'korona']","['serba', 'salah', 'cowo', 'ramah', 'buaya', 'jaga', 'jarak', 'sangka', 'korona']"
177,1.38e+18,3/29/2021,bbertambah pasien total kumulatif covid di indonesia tembus juta kasus,-1,"['bbertambah', 'pasien', 'total', 'kumulatif', 'covid', 'di', 'indonesia', 'tembus', 'juta', 'kasus']",<FreqDist with 10 samples and 10 outcomes>,"['bbertambah', 'pasien', 'total', 'kumulatif', 'covid', 'indonesia', 'tembus', 'juta']","['bbertambah', 'pasien', 'total', 'kumulatif', 'covid', 'indonesia', 'tembus', 'juta']","['bbertambah', 'pasien', 'total', 'kumulatif', 'covid', 'indonesia', 'tembus', 'juta']"
178,1.38e+18,3/29/2021,brt kes kematian termasuk bukan warganegara akibat jangkitan covid dilaporkan pada hari ini dan menjadikan jumlah kematianxexxa,-1,"['brt', 'kes', 'kematian', 'termasuk', 'bukan', 'warganegara', 'akibat', 'jangkitan', 'covid', 'dilaporkan', 'pada', 'hari', 'ini', 'dan', 'menjadikan', 'jumlah', 'kematianxexxa']",<FreqDist with 17 samples and 17 outcomes>,"['kes', 'kematian', 'warganegara', 'akibat', 'jangkitan', 'covid', 'dilaporkan', 'menjadikan', 'kematianxexxa']","['kesehatan', 'kematian', 'warganegara', 'akibat', 'jangkitan', 'covid', 'dilaporkan', 'menjadikan', 'kematianxexxa']","['sehat', 'mati', 'warganegara', 'akibat', 'jangkit', 'covid', 'lapor', 'jadi', 'kematianxexxa']"
179,1.38e+18,3/29/2021,bhal yang dikhawatirkan akan terjadi di masa pandemi ini baru di jabar belum daerah lainnya xfxfxxa,-1,"['bhal', 'yang', 'dikhawatirkan', 'akan', 'terjadi', 'di', 'masa', 'pandemi', 'ini', 'baru', 'di', 'jabar', 'belum', 'daerah', 'lainnya', 'xfxfxxa']",<FreqDist with 15 samples and 16 outcomes>,"['bhal', 'dikhawatirkan', 'pandemi', 'jabar', 'daerah', 'xfxfxxa']","['bhal', 'dikhawatirkan', 'pandemi', 'jabar', 'daerah', 'xfxfxxa']","['bhal', 'khawatir', 'pandemi', 'jabar', 'daerah', 'xfxfxxa']"
180,1.38e+18,3/29/2021,brt jokowi larang mudik lebaran anies dki sudah punya aturan itu dari tahun lalu anies menxexxa,-1,"['brt', 'jokowi', 'larang', 'mudik', 'lebaran', 'anies', 'dki', 'sudah', 'punya', 'aturan', 'itu', 'dari', 'tahun', 'lalu', 'anies', 'menxexxa']",<FreqDist with 15 samples and 16 outcomes>,"['jokowi', 'larang', 'mudik', 'lebaran', 'anies', 'dki', 'aturan', 'anies', 'menxexxa']","['jokowi', 'larang', 'mudik', 'lebaran', 'anies', 'dki', 'aturan', 'anies', 'menxexxa']","['jokowi', 'larang', 'mudik', 'lebaran', 'anies', 'dki', 'atur', 'anies', 'menxexxa']"
181,1.38e+18,3/29/2021,brt kematian termasuk bukan warganegara akibat jangkitan covid dilaporkan hari ini dan menjadikan jumlah kematian covixexxa,-1,"['brt', 'kematian', 'termasuk', 'bukan', 'warganegara', 'akibat', 'jangkitan', 'covid', 'dilaporkan', 'hari', 'ini', 'dan', 'menjadikan', 'jumlah', 'kematian', 'covixexxa']",<FreqDist with 15 samples and 16 outcomes>,"['kematian', 'warganegara', 'akibat', 'jangkitan', 'covid', 'dilaporkan', 'menjadikan', 'kematian', 'covixexxa']","['kematian', 'warganegara', 'akibat', 'jangkitan', 'covid', 'dilaporkan', 'menjadikan', 'kematian', 'covixexxa']","['mati', 'warganegara', 'akibat', 'jangkit', 'covid', 'lapor', 'jadi', 'mati', 'covixexxa']"
182,1.38e+18,3/29/2021,bpersonel ditpolairud polda kaltim melaksanakan patroli dan memberikan himbauan dan membagikan masker kepada masxexxa,1,"['bpersonel', 'ditpolairud', 'polda', 'kaltim', 'melaksanakan', 'patroli', 'dan', 'memberikan', 'himbauan', 'dan', 'membagikan', 'masker', 'kepada', 'masxexxa']",<FreqDist with 13 samples and 14 outcomes>,"['bpersonel', 'ditpolairud', 'polda', 'kaltim', 'melaksanakan', 'patroli', 'himbauan', 'membagikan', 'masker', 'masxexxa']","['bpersonel', 'ditpolairud', 'polda', 'kaltim', 'melaksanakan', 'patroli', 'himbauan', 'membagikan', 'masker', 'masxexxa']","['bpersonel', 'ditpolairud', 'polda', 'kaltim', 'laksana', 'patroli', 'himbauan', 'bagi', 'masker', 'masxexxa']"
183,1.38e+18,3/29/2021,brt jumlah kumulatif kasus konfirmasi positif covid di indonesia kini sudah mencapai juta tepatnya per sexexxa,-1,"['brt', 'jumlah', 'kumulatif', 'kasus', 'konfirmasi', 'positif', 'covid', 'di', 'indonesia', 'kini', 'sudah', 'mencapai', 'juta', 'tepatnya', 'per', 'sexexxa']",<FreqDist with 16 samples and 16 outcomes>,"['kumulatif', 'konfirmasi', 'positif', 'covid', 'indonesia', 'mencapai', 'juta', 'tepatnya', 'sexexxa']","['kumulatif', 'konfirmasi', 'positif', 'covid', 'indonesia', 'mencapai', 'juta', 'tepatnya', 'sexexxa']","['kumulatif', 'konfirmasi', 'positif', 'covid', 'indonesia', 'capai', 'juta', 'tepat', 'sexexxa']"
184,1.38e+18,3/29/2021,btim bpjs kesehatan punya inovasi dalam mempermudah verivikasi klaim pasien covid bernama pcare bpjs kesehataxexxa,1,"['btim', 'bpjs', 'kesehatan', 'punya', 'inovasi', 'dalam', 'mempermudah', 'verivikasi', 'klaim', 'pasien', 'covid', 'bernama', 'pcare', 'bpjs', 'kesehataxexxa']",<FreqDist with 14 samples and 15 outcomes>,"['btim', 'bpjs', 'kesehatan', 'inovasi', 'mempermudah', 'verivikasi', 'klaim', 'pasien', 'covid', 'bernama', 'pcare', 'bpjs', 'kesehataxexxa']","['btim', 'bpjs', 'kesehatan', 'inovasi', 'mempermudah', 'verivikasi', 'klaim', 'pasien', 'covid', 'bernama', 'pcare', 'bpjs', 'kesehatan']","['btim', 'bpjs', 'sehat', 'inovasi', 'mudah', 'verivikasi', 'klaim', 'pasien', 'covid', 'nama', 'pcare', 'bpjs', 'sehat']"
185,1.38e+18,3/29/2021,brt saran saya kepada saudara moeldoko lebih baik fokus membantu bapak presiden menangani covid dan perbaikan ekonomixexxa,-1,"['brt', 'saran', 'saya', 'kepada', 'saudara', 'moeldoko', 'lebih', 'baik', 'fokus', 'membantu', 'bapak', 'presiden', 'menangani', 'covid', 'dan', 'perbaikan', 'ekonomixexxa']",<FreqDist with 17 samples and 17 outcomes>,"['saran', 'saudara', 'moeldoko', 'fokus', 'membantu', 'presiden', 'menangani', 'covid', 'perbaikan', 'ekonomixexxa']","['saran', 'saudara', 'moeldoko', 'fokus', 'membantu', 'presiden', 'menangani', 'covid', 'perbaikan', 'ekonomixexxa']","['saran', 'saudara', 'moeldoko', 'fokus', 'bantu', 'presiden', 'tangan', 'covid', 'baik', 'ekonomixexxa']"
186,1.38e+18,3/29/2021,brt id alhamdulillah hari ini kawankawan musisi jalanan difabel tunanetra yang kerap mengisi acara dan kegiatan musik di,1,"['brt', 'id', 'alhamdulillah', 'hari', 'ini', 'kawankawan', 'musisi', 'jalanan', 'difabel', 'tunanetra', 'yang', 'kerap', 'mengisi', 'acara', 'dan', 'kegiatan', 'musik', 'di']",<FreqDist with 18 samples and 18 outcomes>,"['id', 'alhamdulillah', 'kawankawan', 'musisi', 'jalanan', 'difabel', 'tunanetra', 'kerap', 'mengisi', 'acara', 'kegiatan', 'musik']","['id', 'alhamdulillah', 'kawankawan', 'musisi', 'jalanan', 'difabel', 'tunanetra', 'kerap', 'mengisi', 'acara', 'kegiatan', 'musik']","['id', 'alhamdulillah', 'kawankawan', 'musisi', 'jalan', 'difabel', 'tunanetra', 'kerap', 'isi', 'acara', 'giat', 'musik']"
187,1.38e+18,3/29/2021,brt makassar hari ini jumlah kasus positif covid wni di luar negeri bertambah orang yang berasal dari timor leste kuwait bahraxexxa,-1,"['brt', 'makassar', 'hari', 'ini', 'jumlah', 'kasus', 'positif', 'covid', 'wni', 'di', 'luar', 'negeri', 'bertambah', 'orang', 'yang', 'berasal', 'dari', 'timor', 'leste', 'kuwait', 'bahraxexxa']",<FreqDist with 21 samples and 21 outcomes>,"['makassar', 'positif', 'covid', 'wni', 'negeri', 'bertambah', 'orang', 'berasal', 'timor', 'leste', 'kuwait', 'bahraxexxa']","['makassar', 'positif', 'covid', 'wni', 'negeri', 'bertambah', 'orang', 'berasal', 'timor', 'leste', 'kuwait', 'bahraxexxa']","['makassar', 'positif', 'covid', 'wni', 'negeri', 'tambah', 'orang', 'asal', 'timor', 'leste', 'kuwait', 'bahraxexxa']"
188,1.38e+18,3/29/2021,brt avp penyiapan masker dannhand sanitizer merupakan upaya pertamina agar tempat pengungsian warga ini tidxexxa,1,"['brt', 'avp', 'penyiapan', 'masker', 'dannhand', 'sanitizer', 'merupakan', 'upaya', 'pertamina', 'agar', 'tempat', 'pengungsian', 'warga', 'ini', 'tidxexxa']",<FreqDist with 15 samples and 15 outcomes>,"['avp', 'penyiapan', 'masker', 'dannhand', 'sanitizer', 'upaya', 'pertamina', 'pengungsian', 'warga', 'tidxexxa']","['avp', 'penyiapan', 'masker', 'dannhand', 'sanitizer', 'upaya', 'pertamina', 'pengungsian', 'warga', 'tidxexxa']","['avp', 'siap', 'masker', 'dannhand', 'sanitizer', 'upaya', 'pertamina', 'ungsi', 'warga', 'tidxexxa']"
189,1.38e+18,3/29/2021,bdukung vaksinasi untuk lindungi orang tersayang,1,"['bdukung', 'vaksinasi', 'untuk', 'lindungi', 'orang', 'tersayang']",<FreqDist with 6 samples and 6 outcomes>,"['bdukung', 'vaksinasi', 'lindungi', 'orang', 'tersayang']","['bdukung', 'vaksinasi', 'lindungi', 'orang', 'tersayang']","['bdukung', 'vaksinasi', 'lindung', 'orang', 'sayang']"
190,1.38e+18,3/29/2021,brt ale handanovic sembuh sudah negatif covid xfxfxex,1,"['brt', 'ale', 'handanovic', 'sembuh', 'sudah', 'negatif', 'covid', 'xfxfxex']",<FreqDist with 8 samples and 8 outcomes>,"['ale', 'handanovic', 'sembuh', 'negatif', 'covid', 'xfxfxex']","['ale', 'handanovic', 'sembuh', 'negatif', 'covid', 'xfxfxex']","['ale', 'handanovic', 'sembuh', 'negatif', 'covid', 'xfxfxex']"
191,1.38e+18,3/29/2021,bsenin terdapat penambahan kasus positif covid kami ingatkan kembali agar masyarakat menjadi subjekxexxa,-1,"['bsenin', 'terdapat', 'penambahan', 'kasus', 'positif', 'covid', 'kami', 'ingatkan', 'kembali', 'agar', 'masyarakat', 'menjadi', 'subjekxexxa']",<FreqDist with 13 samples and 13 outcomes>,"['bsenin', 'penambahan', 'positif', 'covid', 'ingatkan', 'masyarakat', 'subjekxexxa']","['bsenin', 'penambahan', 'positif', 'covid', 'ingatkan', 'masyarakat', 'subjekxexxa']","['bsenin', 'tambah', 'positif', 'covid', 'ingat', 'masyarakat', 'subjekxexxa']"
192,1.38e+18,3/29/2021,brt fasa kedua pemberian vaksin covid beberapa kumpulan baru penerima akan ditambah read more,1,"['brt', 'fasa', 'kedua', 'pemberian', 'vaksin', 'covid', 'beberapa', 'kumpulan', 'baru', 'penerima', 'akan', 'ditambah', 'read', 'more']",<FreqDist with 14 samples and 14 outcomes>,"['fasa', 'pemberian', 'vaksin', 'covid', 'kumpulan', 'penerima', 'ditambah', 'read', 'more']","['fasa', 'pemberian', 'vaksin', 'covid', 'kumpulan', 'penerima', 'ditambah', 'read', 'more']","['fasa', 'beri', 'vaksin', 'covid', 'kumpul', 'terima', 'tambah', 'read', 'more']"
193,1.38e+18,3/29/2021,bpertumbuhan ekonomi kabupaten gowa positif di tengah pandemi covid,1,"['bpertumbuhan', 'ekonomi', 'kabupaten', 'gowa', 'positif', 'di', 'tengah', 'pandemi', 'covid']",<FreqDist with 9 samples and 9 outcomes>,"['bpertumbuhan', 'ekonomi', 'kabupaten', 'gowa', 'positif', 'pandemi', 'covid']","['bpertumbuhan', 'ekonomi', 'kabupaten', 'gowa', 'positif', 'pandemi', 'covid']","['bpertumbuhan', 'ekonomi', 'kabupaten', 'gowa', 'positif', 'pandemi', 'covid']"
194,1.38e+18,3/29/2021,brt avp perlengkapan prokes covid pun tak ketinggalan disiapkan oleh pertamina,1,"['brt', 'avp', 'perlengkapan', 'prokes', 'covid', 'pun', 'tak', 'ketinggalan', 'disiapkan', 'oleh', 'pertamina']",<FreqDist with 11 samples and 11 outcomes>,"['avp', 'perlengkapan', 'prokes', 'covid', 'ketinggalan', 'disiapkan', 'pertamina']","['avp', 'perlengkapan', 'prokes', 'covid', 'ketinggalan', 'disiapkan', 'pertamina']","['avp', 'lengkap', 'prokes', 'covid', 'tinggal', 'siap', 'pertamina']"
195,1.38e+18,3/29/2021,bupdate corona per maret penambahan kasus baru corona mencapai selengkapnya di,-1,"['bupdate', 'corona', 'per', 'maret', 'penambahan', 'kasus', 'baru', 'corona', 'mencapai', 'selengkapnya', 'di']",<FreqDist with 10 samples and 11 outcomes>,"['bupdate', 'corona', 'maret', 'penambahan', 'corona', 'mencapai', 'selengkapnya']","['update', 'corona', 'maret', 'penambahan', 'corona', 'mencapai', 'selengkapnya']","['update', 'corona', 'maret', 'tambah', 'corona', 'capai', 'lengkap']"
196,1.38e+18,3/29/2021,brt indonesia update infografis percepatan penanganan covid di indonesia per tanggal maret pukul wib,1,"['brt', 'indonesia', 'update', 'infografis', 'percepatan', 'penanganan', 'covid', 'di', 'indonesia', 'per', 'tanggal', 'maret', 'pukul', 'wib']",<FreqDist with 13 samples and 14 outcomes>,"['indonesia', 'update', 'infografis', 'percepatan', 'penanganan', 'covid', 'indonesia', 'tanggal', 'maret', 'wib']","['indonesia', 'update', 'infografis', 'percepatan', 'penanganan', 'covid', 'indonesia', 'tanggal', 'maret', 'wib']","['indonesia', 'update', 'infografis', 'cepat', 'tangan', 'covid', 'indonesia', 'tanggal', 'maret', 'wib']"
197,1.38e+18,3/29/2021,brt juta bulk vaksin covid termasuk juta untuk overfill telah tiba di indonesia kedatangan bulk vaksin ini merupakxexxa,1,"['brt', 'juta', 'bulk', 'vaksin', 'covid', 'termasuk', 'juta', 'untuk', 'overfill', 'telah', 'tiba', 'di', 'indonesia', 'kedatangan', 'bulk', 'vaksin', 'ini', 'merupakxexxa']",<FreqDist with 15 samples and 18 outcomes>,"['juta', 'bulk', 'vaksin', 'covid', 'juta', 'overfill', 'indonesia', 'kedatangan', 'bulk', 'vaksin', 'merupakxexxa']","['juta', 'bulk', 'vaksin', 'covid', 'juta', 'overfill', 'indonesia', 'kedatangan', 'bulk', 'vaksin', 'merupakxexxa']","['juta', 'bulk', 'vaksin', 'covid', 'juta', 'overfill', 'indonesia', 'datang', 'bulk', 'vaksin', 'merupakxexxa']"
198,1.38e+18,3/29/2021,btak cuma covid tb juga bisa dicegah dengan pakai masker dan jaga jarak,1,"['btak', 'cuma', 'covid', 'tb', 'juga', 'bisa', 'dicegah', 'dengan', 'pakai', 'masker', 'dan', 'jaga', 'jarak']",<FreqDist with 13 samples and 13 outcomes>,"['btak', 'covid', 'tb', 'dicegah', 'pakai', 'masker', 'jaga', 'jarak']","['btak', 'covid', 'tb', 'dicegah', 'pakai', 'masker', 'jaga', 'jarak']","['btak', 'covid', 'tb', 'cegah', 'pakai', 'masker', 'jaga', 'jarak']"
199,1.38e+18,3/29/2021, sebelum menggunakan masker saya cari info ke dokter ulama dll saya tanya sana sini gakxexxa,1,"['sebelum', 'menggunakan', 'masker', 'saya', 'cari', 'info', 'ke', 'dokter', 'ulama', 'dll', 'saya', 'tanya', 'sana', 'sini', 'gakxexxa']",<FreqDist with 14 samples and 15 outcomes>,"['masker', 'cari', 'info', 'dokter', 'ulama', 'dll', 'gakxexxa']","['masker', 'cari', 'info', 'dokter', 'ulama', 'dll', 'gakxexxa']","['masker', 'cari', 'info', 'dokter', 'ulama', 'dll', 'gakxexxa']"
